"gt_order","gt_id","gt_label","gt_abbr","pred_order","pred_id","pred_label","pred_abbr","count","row_total","source_row_percent","within_row_proportion"
27,"27","Kyphosus spp","Kyp.spp",20,"20","Haemulon flavolineatum","Hae.flav",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",21,"21","Haemulon juvenil","Hae.juv",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",22,"22","Haemulon plumierii","Hae.plum",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",24,"24","Haemulon sciurus","Hae.sciu",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",25,"25","Halichoeres spp","Hal.spp",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",26,"26","Holacanthus spp","Hol.spp",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",27,"27","Kyphosus spp","Kyp.spp",19,48,39.5833333333333,0.395833333333333
27,"27","Kyphosus spp","Kyp.spp",28,"28","Lachnolaimus maximus","Lac.maxi",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",29,"29","Lutjanus analis","Lut.anal",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",30,"30","Lutjanus griseus","Lut.gris",7,48,14.5833333333333,0.145833333333333
27,"27","Kyphosus spp","Kyp.spp",31,"31","Lutjanus jocu","Lut.jocu",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",32,"32","Mycteroperca spp","Myc.spp",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",33,"33","Nicholsina usta","Nic.usta",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",34,"34","Ocyurus chrysurus","Ocy.chry",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",35,"35","Pomacanthus arcuatus","Pom.arcu",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",36,"36","Pomacanthus paru","Pom.paru",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",37,"37","Rhomboplites aurorubens","Rho.auro",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",38,"38","Scarus coelestinus","Sca.coel",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",39,"39","Scarus coeruleus","Sca.coer",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",40,"40","Scarus guacamaia","Sca.guac",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",41,"41","Scarus iseri","Sca.iser",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",42,"42","Scarus juvenil","Sca.juv",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",43,"43","Scarus taeniopterus","Sca.taen",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",44,"44","Scarus vetula","Sca.vetu",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",45,"45","Sparisoma aurofrenatum","Spa.auro",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",46,"46","Sparisoma chrysopterum","Spa.chry",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",48,"48","Sparisoma viride","Spa.viri",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",49,"49","Sparisoma viride FI","Spa.viri FI",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",50,"50","Sphyraena barracuda","Sph.barr",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",51,"51","Urobatis jamaicensis","Uro.jama",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",52,"52","unidentifiable","Unident.",0,48,0,0
27,"27","Kyphosus spp","Kyp.spp",53,"background","No matched prediction","No match",22,48,45.8333333333333,0.458333333333333
28,"28","Lachnolaimus maximus","Lac.maxi",1,"1","Abudefduf saxatilis","Abu.saxa",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",2,"2","Acanthurus chirurgus","Aca.chir",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",3,"3","Acanthurus coeruleus","Aca.coer",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",4,"4","Anisotremus virginicus","Ani.virg",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",5,"5","Azurina cyanea","Azu.cyan",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",6,"6","Bodianus rufus","Bod.rufu",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",7,"7","Calamus spp","Cal.spp",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",8,"8","Caranx bartholomaei","Car.bart",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",9,"9","Caranx latus","Car.latu",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",10,"10","Caranx ruber","Car.rube",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",11,"11","Cephalopholis cruentata","Cep.crue",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",12,"12","Chaetodon capistratus","Cha.capi",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",13,"13","Chaetodon ocellatus","Cha.ocel",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",14,"14","Chaetodon sedentarius","Cha.sede",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",15,"15","Chaetodon striatus","Cha.stri",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",16,"16","Chromis scotti","Chr.scot",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",17,"17","Diodon spp","Dio.spp",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",18,"18","Epinephelus spp","Epi.spp",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",19,"19","Ginglymostoma cirratum","Gin.cirr",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",20,"20","Haemulon flavolineatum","Hae.flav",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",21,"21","Haemulon juvenil","Hae.juv",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",22,"22","Haemulon plumierii","Hae.plum",2,36,5.55555555555556,0.0555555555555556
28,"28","Lachnolaimus maximus","Lac.maxi",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",24,"24","Haemulon sciurus","Hae.sciu",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",25,"25","Halichoeres spp","Hal.spp",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",26,"26","Holacanthus spp","Hol.spp",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",27,"27","Kyphosus spp","Kyp.spp",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",28,"28","Lachnolaimus maximus","Lac.maxi",18,36,50,0.5
28,"28","Lachnolaimus maximus","Lac.maxi",29,"29","Lutjanus analis","Lut.anal",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",30,"30","Lutjanus griseus","Lut.gris",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",31,"31","Lutjanus jocu","Lut.jocu",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",32,"32","Mycteroperca spp","Myc.spp",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",33,"33","Nicholsina usta","Nic.usta",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",34,"34","Ocyurus chrysurus","Ocy.chry",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",35,"35","Pomacanthus arcuatus","Pom.arcu",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",36,"36","Pomacanthus paru","Pom.paru",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",37,"37","Rhomboplites aurorubens","Rho.auro",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",38,"38","Scarus coelestinus","Sca.coel",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",39,"39","Scarus coeruleus","Sca.coer",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",40,"40","Scarus guacamaia","Sca.guac",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",41,"41","Scarus iseri","Sca.iser",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",42,"42","Scarus juvenil","Sca.juv",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",43,"43","Scarus taeniopterus","Sca.taen",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",44,"44","Scarus vetula","Sca.vetu",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",45,"45","Sparisoma aurofrenatum","Spa.auro",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",46,"46","Sparisoma chrysopterum","Spa.chry",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",48,"48","Sparisoma viride","Spa.viri",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",49,"49","Sparisoma viride FI","Spa.viri FI",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",50,"50","Sphyraena barracuda","Sph.barr",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",51,"51","Urobatis jamaicensis","Uro.jama",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",52,"52","unidentifiable","Unident.",0,36,0,0
28,"28","Lachnolaimus maximus","Lac.maxi",53,"background","No matched prediction","No match",16,36,44.4444444444444,0.444444444444444
29,"29","Lutjanus analis","Lut.anal",1,"1","Abudefduf saxatilis","Abu.saxa",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",2,"2","Acanthurus chirurgus","Aca.chir",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",3,"3","Acanthurus coeruleus","Aca.coer",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",4,"4","Anisotremus virginicus","Ani.virg",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",5,"5","Azurina cyanea","Azu.cyan",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",6,"6","Bodianus rufus","Bod.rufu",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",7,"7","Calamus spp","Cal.spp",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",8,"8","Caranx bartholomaei","Car.bart",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",9,"9","Caranx latus","Car.latu",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",10,"10","Caranx ruber","Car.rube",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",11,"11","Cephalopholis cruentata","Cep.crue",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",12,"12","Chaetodon capistratus","Cha.capi",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",13,"13","Chaetodon ocellatus","Cha.ocel",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",14,"14","Chaetodon sedentarius","Cha.sede",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",15,"15","Chaetodon striatus","Cha.stri",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",16,"16","Chromis scotti","Chr.scot",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",17,"17","Diodon spp","Dio.spp",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",18,"18","Epinephelus spp","Epi.spp",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",19,"19","Ginglymostoma cirratum","Gin.cirr",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",20,"20","Haemulon flavolineatum","Hae.flav",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",21,"21","Haemulon juvenil","Hae.juv",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",22,"22","Haemulon plumierii","Hae.plum",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",24,"24","Haemulon sciurus","Hae.sciu",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",25,"25","Halichoeres spp","Hal.spp",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",26,"26","Holacanthus spp","Hol.spp",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",27,"27","Kyphosus spp","Kyp.spp",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",28,"28","Lachnolaimus maximus","Lac.maxi",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",29,"29","Lutjanus analis","Lut.anal",21,26,80.7692307692308,0.807692307692308
29,"29","Lutjanus analis","Lut.anal",30,"30","Lutjanus griseus","Lut.gris",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",31,"31","Lutjanus jocu","Lut.jocu",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",32,"32","Mycteroperca spp","Myc.spp",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",33,"33","Nicholsina usta","Nic.usta",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",34,"34","Ocyurus chrysurus","Ocy.chry",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",35,"35","Pomacanthus arcuatus","Pom.arcu",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",36,"36","Pomacanthus paru","Pom.paru",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",37,"37","Rhomboplites aurorubens","Rho.auro",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",38,"38","Scarus coelestinus","Sca.coel",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",39,"39","Scarus coeruleus","Sca.coer",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",40,"40","Scarus guacamaia","Sca.guac",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",41,"41","Scarus iseri","Sca.iser",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",42,"42","Scarus juvenil","Sca.juv",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",43,"43","Scarus taeniopterus","Sca.taen",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",44,"44","Scarus vetula","Sca.vetu",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",45,"45","Sparisoma aurofrenatum","Spa.auro",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",46,"46","Sparisoma chrysopterum","Spa.chry",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",48,"48","Sparisoma viride","Spa.viri",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",49,"49","Sparisoma viride FI","Spa.viri FI",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",50,"50","Sphyraena barracuda","Sph.barr",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",51,"51","Urobatis jamaicensis","Uro.jama",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",52,"52","unidentifiable","Unident.",0,26,0,0
29,"29","Lutjanus analis","Lut.anal",53,"background","No matched prediction","No match",5,26,19.2307692307692,0.192307692307692
30,"30","Lutjanus griseus","Lut.gris",1,"1","Abudefduf saxatilis","Abu.saxa",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",2,"2","Acanthurus chirurgus","Aca.chir",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",3,"3","Acanthurus coeruleus","Aca.coer",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",4,"4","Anisotremus virginicus","Ani.virg",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",5,"5","Azurina cyanea","Azu.cyan",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",6,"6","Bodianus rufus","Bod.rufu",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",7,"7","Calamus spp","Cal.spp",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",8,"8","Caranx bartholomaei","Car.bart",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",9,"9","Caranx latus","Car.latu",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",10,"10","Caranx ruber","Car.rube",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",11,"11","Cephalopholis cruentata","Cep.crue",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",12,"12","Chaetodon capistratus","Cha.capi",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",13,"13","Chaetodon ocellatus","Cha.ocel",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",14,"14","Chaetodon sedentarius","Cha.sede",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",15,"15","Chaetodon striatus","Cha.stri",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",16,"16","Chromis scotti","Chr.scot",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",17,"17","Diodon spp","Dio.spp",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",18,"18","Epinephelus spp","Epi.spp",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",19,"19","Ginglymostoma cirratum","Gin.cirr",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",20,"20","Haemulon flavolineatum","Hae.flav",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",21,"21","Haemulon juvenil","Hae.juv",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",22,"22","Haemulon plumierii","Hae.plum",2,94,2.12765957446809,0.0212765957446809
30,"30","Lutjanus griseus","Lut.gris",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",24,"24","Haemulon sciurus","Hae.sciu",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",25,"25","Halichoeres spp","Hal.spp",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",26,"26","Holacanthus spp","Hol.spp",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",27,"27","Kyphosus spp","Kyp.spp",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",28,"28","Lachnolaimus maximus","Lac.maxi",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",29,"29","Lutjanus analis","Lut.anal",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",30,"30","Lutjanus griseus","Lut.gris",68,94,72.3404255319149,0.723404255319149
30,"30","Lutjanus griseus","Lut.gris",31,"31","Lutjanus jocu","Lut.jocu",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",32,"32","Mycteroperca spp","Myc.spp",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",33,"33","Nicholsina usta","Nic.usta",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",34,"34","Ocyurus chrysurus","Ocy.chry",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",35,"35","Pomacanthus arcuatus","Pom.arcu",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",36,"36","Pomacanthus paru","Pom.paru",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",37,"37","Rhomboplites aurorubens","Rho.auro",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",38,"38","Scarus coelestinus","Sca.coel",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",39,"39","Scarus coeruleus","Sca.coer",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",40,"40","Scarus guacamaia","Sca.guac",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",41,"41","Scarus iseri","Sca.iser",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",42,"42","Scarus juvenil","Sca.juv",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",43,"43","Scarus taeniopterus","Sca.taen",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",44,"44","Scarus vetula","Sca.vetu",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",45,"45","Sparisoma aurofrenatum","Spa.auro",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",46,"46","Sparisoma chrysopterum","Spa.chry",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",48,"48","Sparisoma viride","Spa.viri",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",49,"49","Sparisoma viride FI","Spa.viri FI",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",50,"50","Sphyraena barracuda","Sph.barr",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",51,"51","Urobatis jamaicensis","Uro.jama",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",52,"52","unidentifiable","Unident.",0,94,0,0
30,"30","Lutjanus griseus","Lut.gris",53,"background","No matched prediction","No match",24,94,25.531914893617,0.25531914893617
31,"31","Lutjanus jocu","Lut.jocu",1,"1","Abudefduf saxatilis","Abu.saxa",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",2,"2","Acanthurus chirurgus","Aca.chir",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",3,"3","Acanthurus coeruleus","Aca.coer",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",4,"4","Anisotremus virginicus","Ani.virg",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",5,"5","Azurina cyanea","Azu.cyan",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",6,"6","Bodianus rufus","Bod.rufu",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",7,"7","Calamus spp","Cal.spp",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",8,"8","Caranx bartholomaei","Car.bart",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",9,"9","Caranx latus","Car.latu",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",10,"10","Caranx ruber","Car.rube",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",11,"11","Cephalopholis cruentata","Cep.crue",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",12,"12","Chaetodon capistratus","Cha.capi",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",13,"13","Chaetodon ocellatus","Cha.ocel",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",14,"14","Chaetodon sedentarius","Cha.sede",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",15,"15","Chaetodon striatus","Cha.stri",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",16,"16","Chromis scotti","Chr.scot",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",17,"17","Diodon spp","Dio.spp",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",18,"18","Epinephelus spp","Epi.spp",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",19,"19","Ginglymostoma cirratum","Gin.cirr",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",20,"20","Haemulon flavolineatum","Hae.flav",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",21,"21","Haemulon juvenil","Hae.juv",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",22,"22","Haemulon plumierii","Hae.plum",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",24,"24","Haemulon sciurus","Hae.sciu",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",25,"25","Halichoeres spp","Hal.spp",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",26,"26","Holacanthus spp","Hol.spp",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",27,"27","Kyphosus spp","Kyp.spp",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",28,"28","Lachnolaimus maximus","Lac.maxi",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",29,"29","Lutjanus analis","Lut.anal",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",30,"30","Lutjanus griseus","Lut.gris",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",31,"31","Lutjanus jocu","Lut.jocu",19,22,86.3636363636364,0.863636363636364
31,"31","Lutjanus jocu","Lut.jocu",32,"32","Mycteroperca spp","Myc.spp",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",33,"33","Nicholsina usta","Nic.usta",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",34,"34","Ocyurus chrysurus","Ocy.chry",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",35,"35","Pomacanthus arcuatus","Pom.arcu",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",36,"36","Pomacanthus paru","Pom.paru",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",37,"37","Rhomboplites aurorubens","Rho.auro",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",38,"38","Scarus coelestinus","Sca.coel",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",39,"39","Scarus coeruleus","Sca.coer",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",40,"40","Scarus guacamaia","Sca.guac",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",41,"41","Scarus iseri","Sca.iser",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",42,"42","Scarus juvenil","Sca.juv",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",43,"43","Scarus taeniopterus","Sca.taen",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",44,"44","Scarus vetula","Sca.vetu",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",45,"45","Sparisoma aurofrenatum","Spa.auro",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",46,"46","Sparisoma chrysopterum","Spa.chry",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",48,"48","Sparisoma viride","Spa.viri",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",49,"49","Sparisoma viride FI","Spa.viri FI",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",50,"50","Sphyraena barracuda","Sph.barr",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",51,"51","Urobatis jamaicensis","Uro.jama",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",52,"52","unidentifiable","Unident.",0,22,0,0
31,"31","Lutjanus jocu","Lut.jocu",53,"background","No matched prediction","No match",3,22,13.6363636363636,0.136363636363636
32,"32","Mycteroperca spp","Myc.spp",1,"1","Abudefduf saxatilis","Abu.saxa",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",2,"2","Acanthurus chirurgus","Aca.chir",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",3,"3","Acanthurus coeruleus","Aca.coer",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",4,"4","Anisotremus virginicus","Ani.virg",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",5,"5","Azurina cyanea","Azu.cyan",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",6,"6","Bodianus rufus","Bod.rufu",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",7,"7","Calamus spp","Cal.spp",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",8,"8","Caranx bartholomaei","Car.bart",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",9,"9","Caranx latus","Car.latu",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",10,"10","Caranx ruber","Car.rube",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",11,"11","Cephalopholis cruentata","Cep.crue",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",12,"12","Chaetodon capistratus","Cha.capi",0,24,0,0
32,"32","Mycteroperca spp","Myc.spp",13,"13","Chaetodon ocellatus","Cha.ocel",0,24,0,0
