"project_image_filename","operational_class","split","source_url","source_platform","provenance_status","notes","workbook_sheet","workbook_row","workbook_species","workbook_local_key","url_domain","url_format_valid","inaturalist_photo_id","inaturalist_observation_id","creator","license","exported_file_count","source_instance","match_method","normalized_match_key"
"Nicholsina-usta_41.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/328569774","iNaturalist","URL_RECOVERED","","iNaturalist","746","Nicholsina usta","Nicholsina usta_41","mexico.inaturalist.org","TRUE","328569774","","","","4","","EXACT_LOCAL_KEY","nicholsinausta41"
"Nicholsina-usta_42.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/328569773","iNaturalist","URL_RECOVERED","","iNaturalist","747","Nicholsina usta","Nicholsina usta_42","mexico.inaturalist.org","TRUE","328569773","","","","4","","EXACT_LOCAL_KEY","nicholsinausta42"
"Nicholsina-usta_44.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/206717172","iNaturalist","URL_RECOVERED","","iNaturalist","749","Nicholsina usta","Nicholsina usta_44","mexico.inaturalist.org","TRUE","206717172","","","","4","","EXACT_LOCAL_KEY","nicholsinausta44"
"Nicholsina-usta_45.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/206717173","iNaturalist","URL_RECOVERED","","iNaturalist","750","Nicholsina usta","Nicholsina usta_45","mexico.inaturalist.org","TRUE","206717173","","","","4","","EXACT_LOCAL_KEY","nicholsinausta45"
"Nicholsina-usta_46.jpeg","Haemulon sciurus; Nicholsina usta","train","https://mexico.inaturalist.org/photos/206717175","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Haemulon sciurus; Nicholsina usta.","iNaturalist","751","Nicholsina usta","Nicholsina usta_46","mexico.inaturalist.org","TRUE","206717175","","","","4","","EXACT_LOCAL_KEY","nicholsinausta46"
"Nicholsina-usta_47.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/206717177","iNaturalist","URL_RECOVERED","","iNaturalist","752","Nicholsina usta","Nicholsina usta_47","mexico.inaturalist.org","TRUE","206717177","","","","4","","EXACT_LOCAL_KEY","nicholsinausta47"
"Nicholsina-usta_48.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/197986202","iNaturalist","URL_RECOVERED","","iNaturalist","753","Nicholsina usta","Nicholsina usta_48","mexico.inaturalist.org","TRUE","197986202","","","","4","","EXACT_LOCAL_KEY","nicholsinausta48"
"Nicholsina-usta_49.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/325553897","iNaturalist","URL_RECOVERED","","iNaturalist","754","Nicholsina usta","Nicholsina usta_49","mexico.inaturalist.org","TRUE","325553897","","","","4","","EXACT_LOCAL_KEY","nicholsinausta49"
"Nicholsina-usta_4.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/316841638","iNaturalist","URL_RECOVERED","","iNaturalist","709","Nicholsina usta","Nicholsina usta_4","mexico.inaturalist.org","TRUE","316841638","","","","4","","EXACT_LOCAL_KEY","nicholsinausta4"
"Nicholsina-usta_50.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/183821978","iNaturalist","URL_RECOVERED","","iNaturalist","755","Nicholsina usta","Nicholsina usta_50","mexico.inaturalist.org","TRUE","183821978","","","","4","","EXACT_LOCAL_KEY","nicholsinausta50"
"Nicholsina-usta_52.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/305241293","iNaturalist","URL_RECOVERED","","iNaturalist","757","Nicholsina usta","Nicholsina usta_52","mexico.inaturalist.org","TRUE","305241293","","","","4","","EXACT_LOCAL_KEY","nicholsinausta52"
"Nicholsina-usta_55.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/201428070","iNaturalist","URL_RECOVERED","","iNaturalist","760","Nicholsina usta","Nicholsina usta_55","mexico.inaturalist.org","TRUE","201428070","","","","4","","EXACT_LOCAL_KEY","nicholsinausta55"
"Nicholsina-usta_56.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/201428062","iNaturalist","URL_RECOVERED","","iNaturalist","761","Nicholsina usta","Nicholsina usta_56","mexico.inaturalist.org","TRUE","201428062","","","","4","","EXACT_LOCAL_KEY","nicholsinausta56"
"Nicholsina-usta_5.jpeg","Nicholsina usta","train","https://mexico.inaturalist.org/photos/197526888","iNaturalist","URL_RECOVERED","","iNaturalist","710","Nicholsina usta","Nicholsina usta_5","mexico.inaturalist.org","TRUE","197526888","","","","4","","EXACT_LOCAL_KEY","nicholsinausta5"
"Nicholsina-usta_7.jpg","Acanthurus chirurgus; Nicholsina usta","train","https://mexico.inaturalist.org/photos/406757181","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Acanthurus chirurgus; Nicholsina usta.","iNaturalist","712","Nicholsina usta","Nicholsina usta_7","mexico.inaturalist.org","TRUE","406757181","","","","4","","EXACT_LOCAL_KEY","nicholsinausta7"
"Nicholsina-usta_8.jpg","Acanthurus chirurgus; Nicholsina usta","train","https://mexico.inaturalist.org/photos/406757177","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Acanthurus chirurgus; Nicholsina usta.","iNaturalist","713","Nicholsina usta","Nicholsina usta_8","mexico.inaturalist.org","TRUE","406757177","","","","4","","EXACT_LOCAL_KEY","nicholsinausta8"
"Nicholsina-usta_9.jpg","Acanthurus chirurgus; Nicholsina usta","train","https://mexico.inaturalist.org/photos/406757178","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Acanthurus chirurgus; Nicholsina usta.","iNaturalist","714","Nicholsina usta","Nicholsina usta_9","mexico.inaturalist.org","TRUE","406757178","","","","4","","EXACT_LOCAL_KEY","nicholsinausta9"
"Pmacanthus-paru_1.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/413544719","iNaturalist","URL_RECOVERED","Match recovered from the retained single operational class plus the filename's numeric suffix because the dataset basename contains a taxon-name spelling variant.","iNaturalist","504","Pomacanthus paru","Pomacanthus paru_1","www.inaturalist.org","TRUE","413544719","","","","4","","CLASS_INDEX_FALLBACK","pmacanthusparu1"
"Pmacanthus-paru_2.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/351111603","iNaturalist","URL_RECOVERED","Match recovered from the retained single operational class plus the filename's numeric suffix because the dataset basename contains a taxon-name spelling variant.","iNaturalist","505","Pomacanthus paru","Pomacanthus paru_2","www.inaturalist.org","TRUE","351111603","","","","4","","CLASS_INDEX_FALLBACK","pmacanthusparu2"
"Pmacanthus-paru_3.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/351111920","iNaturalist","URL_RECOVERED","Match recovered from the retained single operational class plus the filename's numeric suffix because the dataset basename contains a taxon-name spelling variant.","iNaturalist","506","Pomacanthus paru","Pomacanthus paru_3","www.inaturalist.org","TRUE","351111920","","","","4","","CLASS_INDEX_FALLBACK","pmacanthusparu3"
"Pmacanthus-paru_4.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/383429404","iNaturalist","URL_RECOVERED","Match recovered from the retained single operational class plus the filename's numeric suffix because the dataset basename contains a taxon-name spelling variant.","iNaturalist","507","Pomacanthus paru","Pomacanthus paru_4","www.inaturalist.org","TRUE","383429404","","","","4","","CLASS_INDEX_FALLBACK","pmacanthusparu4"
"Pomacanthus-arcuatus_10.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/45968661","iNaturalist","URL_RECOVERED","","iNaturalist","563","Pomacanthus arcuatus","Pomacanthus arcuatus_10","mexico.inaturalist.org","TRUE","45968661","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus10"
"Pomacanthus-arcuatus_12.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/52079264","iNaturalist","URL_RECOVERED","","iNaturalist","565","Pomacanthus arcuatus","Pomacanthus arcuatus_12","mexico.inaturalist.org","TRUE","52079264","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus12"
"Pomacanthus-arcuatus_13.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/55731707","iNaturalist","URL_RECOVERED","","iNaturalist","566","Pomacanthus arcuatus","Pomacanthus arcuatus_13","mexico.inaturalist.org","TRUE","55731707","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus13"
"Pomacanthus-arcuatus_14.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/55731715","iNaturalist","URL_RECOVERED","","iNaturalist","567","Pomacanthus arcuatus","Pomacanthus arcuatus_14","mexico.inaturalist.org","TRUE","55731715","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus14"
"Pomacanthus-arcuatus_15.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/56614352","iNaturalist","URL_RECOVERED","","iNaturalist","568","Pomacanthus arcuatus","Pomacanthus arcuatus_15","mexico.inaturalist.org","TRUE","56614352","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus15"
"Pomacanthus-arcuatus_16.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/362722824","iNaturalist","URL_RECOVERED","","iNaturalist","569","Pomacanthus arcuatus","Pomacanthus arcuatus_16","mexico.inaturalist.org","TRUE","362722824","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus16"
"Pomacanthus-arcuatus_17.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/418751960","iNaturalist","URL_RECOVERED","","iNaturalist","570","Pomacanthus arcuatus","Pomacanthus arcuatus_17","mexico.inaturalist.org","TRUE","418751960","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus17"
"Pomacanthus-arcuatus_18.jpg","Ocyurus chrysurus; Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/414966212","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Ocyurus chrysurus; Pomacanthus arcuatus.","iNaturalist","571","Pomacanthus arcuatus","Pomacanthus arcuatus_18","mexico.inaturalist.org","TRUE","414966212","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus18"
"Pomacanthus-arcuatus_20.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/52549936","iNaturalist","URL_RECOVERED","","iNaturalist","573","Pomacanthus arcuatus","Pomacanthus arcuatus_20","mexico.inaturalist.org","TRUE","52549936","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus20"
"Pomacanthus-arcuatus_21.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/172382042","iNaturalist","URL_RECOVERED","","iNaturalist","574","Pomacanthus arcuatus","Pomacanthus arcuatus_21","mexico.inaturalist.org","TRUE","172382042","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus21"
"Pomacanthus-arcuatus_22.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/168246324","iNaturalist","URL_RECOVERED","","iNaturalist","575","Pomacanthus arcuatus","Pomacanthus arcuatus_22","mexico.inaturalist.org","TRUE","168246324","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus22"
"Pomacanthus-arcuatus_23.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/178198924","iNaturalist","URL_RECOVERED","","iNaturalist","576","Pomacanthus arcuatus","Pomacanthus arcuatus_23","mexico.inaturalist.org","TRUE","178198924","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus23"
"Pomacanthus-arcuatus_24.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/178198928","iNaturalist","URL_RECOVERED","","iNaturalist","577","Pomacanthus arcuatus","Pomacanthus arcuatus_24","mexico.inaturalist.org","TRUE","178198928","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus24"
"Pomacanthus-arcuatus_25.jpeg","Acanthurus chirurgus; Haemulon plumierii; Kyphosus spp; Lutjanus griseus; Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/276705473","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Acanthurus chirurgus; Haemulon plumierii; Kyphosus spp; Lutjanus griseus; Pomacanthus arcuatus.","iNaturalist","578","Pomacanthus arcuatus","Pomacanthus arcuatus_25","mexico.inaturalist.org","TRUE","276705473","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus25"
"Pomacanthus-arcuatus_26.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/71355023","iNaturalist","URL_RECOVERED","","iNaturalist","579","Pomacanthus arcuatus","Pomacanthus arcuatus_26","mexico.inaturalist.org","TRUE","71355023","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus26"
"Pomacanthus-arcuatus_27.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/274413729","iNaturalist","URL_RECOVERED","","iNaturalist","580","Pomacanthus arcuatus","Pomacanthus arcuatus_27","mexico.inaturalist.org","TRUE","274413729","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus27"
"Pomacanthus-arcuatus_28.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/189321629","iNaturalist","URL_RECOVERED","","iNaturalist","581","Pomacanthus arcuatus","Pomacanthus arcuatus_28","mexico.inaturalist.org","TRUE","189321629","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus28"
"Pomacanthus-arcuatus_29.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/281862482","iNaturalist","URL_RECOVERED","","iNaturalist","582","Pomacanthus arcuatus","Pomacanthus arcuatus_29","mexico.inaturalist.org","TRUE","281862482","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus29"
"Pomacanthus-arcuatus_30.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/281862870","iNaturalist","URL_RECOVERED","","iNaturalist","583","Pomacanthus arcuatus","Pomacanthus arcuatus_30","mexico.inaturalist.org","TRUE","281862870","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus30"
"Pomacanthus-arcuatus_31.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/117716541","iNaturalist","URL_RECOVERED","","iNaturalist","584","Pomacanthus arcuatus","Pomacanthus arcuatus_31","mexico.inaturalist.org","TRUE","117716541","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus31"
"Pomacanthus-arcuatus_32.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/119400876","iNaturalist","URL_RECOVERED","","iNaturalist","585","Pomacanthus arcuatus","Pomacanthus arcuatus_32","mexico.inaturalist.org","TRUE","119400876","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus32"
"Pomacanthus-arcuatus_33.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/144190429","iNaturalist","URL_RECOVERED","","iNaturalist","586","Pomacanthus arcuatus","Pomacanthus arcuatus_33","mexico.inaturalist.org","TRUE","144190429","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus33"
"Pomacanthus-arcuatus_35.jpg","Haemulon plumierii; Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/343333652","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Haemulon plumierii; Pomacanthus arcuatus.","iNaturalist","588","Pomacanthus arcuatus","Pomacanthus arcuatus_35","mexico.inaturalist.org","TRUE","343333652","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus35"
"Pomacanthus-arcuatus_36.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/341393771","iNaturalist","URL_RECOVERED","","iNaturalist","589","Pomacanthus arcuatus","Pomacanthus arcuatus_36","mexico.inaturalist.org","TRUE","341393771","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus36"
"Pomacanthus-arcuatus_37.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/331903751","iNaturalist","URL_RECOVERED","","iNaturalist","590","Pomacanthus arcuatus","Pomacanthus arcuatus_37","mexico.inaturalist.org","TRUE","331903751","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus37"
"Pomacanthus-arcuatus_38.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/331201519","iNaturalist","URL_RECOVERED","","iNaturalist","591","Pomacanthus arcuatus","Pomacanthus arcuatus_38","mexico.inaturalist.org","TRUE","331201519","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus38"
"Pomacanthus-arcuatus_39.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/256815826","iNaturalist","URL_RECOVERED","","iNaturalist","592","Pomacanthus arcuatus","Pomacanthus arcuatus_39","mexico.inaturalist.org","TRUE","256815826","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus39"
"Pomacanthus-arcuatus_40.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/415762706","iNaturalist","URL_RECOVERED","","iNaturalist","593","Pomacanthus arcuatus","Pomacanthus arcuatus_40","mexico.inaturalist.org","TRUE","415762706","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus40"
"Pomacanthus-arcuatus_41.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/350038870","iNaturalist","URL_RECOVERED","","iNaturalist","594","Pomacanthus arcuatus","Pomacanthus arcuatus_41","mexico.inaturalist.org","TRUE","350038870","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus41"
"Pomacanthus-arcuatus_42.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/438363374","iNaturalist","URL_RECOVERED","","iNaturalist","595","Pomacanthus arcuatus","Pomacanthus arcuatus_42","mexico.inaturalist.org","TRUE","438363374","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus42"
"Pomacanthus-arcuatus_43.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/438363539","iNaturalist","URL_RECOVERED","","iNaturalist","596","Pomacanthus arcuatus","Pomacanthus arcuatus_43","mexico.inaturalist.org","TRUE","438363539","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus43"
"Pomacanthus-arcuatus_44.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/437785788","iNaturalist","URL_RECOVERED","","iNaturalist","597","Pomacanthus arcuatus","Pomacanthus arcuatus_44","mexico.inaturalist.org","TRUE","437785788","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus44"
"Pomacanthus-arcuatus_45.jpeg","Abudefduf saxatilis; Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/394869158","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Abudefduf saxatilis; Pomacanthus arcuatus.","iNaturalist","598","Pomacanthus arcuatus","Pomacanthus arcuatus_45","mexico.inaturalist.org","TRUE","394869158","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus45"
"Pomacanthus-arcuatus_47.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/461560240","iNaturalist","URL_RECOVERED","","iNaturalist","600","Pomacanthus arcuatus","Pomacanthus arcuatus_47","mexico.inaturalist.org","TRUE","461560240","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus47"
"Pomacanthus-arcuatus_48.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/461560241","iNaturalist","URL_RECOVERED","","iNaturalist","601","Pomacanthus arcuatus","Pomacanthus arcuatus_48","mexico.inaturalist.org","TRUE","461560241","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus48"
"Pomacanthus-arcuatus_49.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/462194119","iNaturalist","URL_RECOVERED","","iNaturalist","602","Pomacanthus arcuatus","Pomacanthus arcuatus_49","mexico.inaturalist.org","TRUE","462194119","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus49"
"Pomacanthus-arcuatus_50.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/462194142","iNaturalist","URL_RECOVERED","","iNaturalist","603","Pomacanthus arcuatus","Pomacanthus arcuatus_50","mexico.inaturalist.org","TRUE","462194142","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus50"
"Pomacanthus-arcuatus_5.jpeg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/238590351","iNaturalist","URL_RECOVERED","","iNaturalist","558","Pomacanthus arcuatus","Pomacanthus arcuatus_5","mexico.inaturalist.org","TRUE","238590351","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus5"
"Pomacanthus-arcuatus_9.jpg","Pomacanthus arcuatus","train","https://mexico.inaturalist.org/photos/177369451","iNaturalist","URL_RECOVERED","","iNaturalist","562","Pomacanthus arcuatus","Pomacanthus arcuatus_9","mexico.inaturalist.org","TRUE","177369451","","","","4","","EXACT_LOCAL_KEY","pomacanthusarcuatus9"
"Pomacanthus-paru_10.jpeg","Pomacanthus paru","train","https://www.inaturalist.org/photos/246144767","iNaturalist","URL_RECOVERED","","iNaturalist","513","Pomacanthus paru","Pomacanthus paru_10","www.inaturalist.org","TRUE","246144767","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu10"
"Pomacanthus-paru_11.jpeg","Pomacanthus paru","train","https://www.inaturalist.org/photos/64928858","iNaturalist","URL_RECOVERED","","iNaturalist","514","Pomacanthus paru","Pomacanthus paru_11","www.inaturalist.org","TRUE","64928858","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu11"
"Pomacanthus-paru_12.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/64928866","iNaturalist","URL_RECOVERED","","iNaturalist","515","Pomacanthus paru","Pomacanthus paru_12","www.inaturalist.org","TRUE","64928866","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu12"
"Pomacanthus-paru_13.jpeg","Pomacanthus paru","train","https://www.inaturalist.org/photos/434699392","iNaturalist","URL_RECOVERED","","iNaturalist","516","Pomacanthus paru","Pomacanthus paru_13","www.inaturalist.org","TRUE","434699392","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu13"
"Pomacanthus-paru_14.jpeg","Pomacanthus paru","train","https://www.inaturalist.org/photos/241841327","iNaturalist","URL_RECOVERED","","iNaturalist","517","Pomacanthus paru","Pomacanthus paru_14","www.inaturalist.org","TRUE","241841327","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu14"
"Pomacanthus-paru_15.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/248954431","iNaturalist","URL_RECOVERED","","iNaturalist","518","Pomacanthus paru","Pomacanthus paru_15","www.inaturalist.org","TRUE","248954431","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu15"
"Pomacanthus-paru_16.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/415505160","iNaturalist","URL_RECOVERED","","iNaturalist","519","Pomacanthus paru","Pomacanthus paru_16","www.inaturalist.org","TRUE","415505160","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu16"
"Pomacanthus-paru_18.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/249219247","iNaturalist","URL_RECOVERED","","iNaturalist","521","Pomacanthus paru","Pomacanthus paru_18","www.inaturalist.org","TRUE","249219247","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu18"
"Pomacanthus-paru_19.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/287541671","iNaturalist","URL_RECOVERED","","iNaturalist","522","Pomacanthus paru","Pomacanthus paru_19","www.inaturalist.org","TRUE","287541671","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu19"
"Pomacanthus-paru_20.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/357303098","iNaturalist","URL_RECOVERED","","iNaturalist","523","Pomacanthus paru","Pomacanthus paru_20","www.inaturalist.org","TRUE","357303098","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu20"
"Pomacanthus-paru_21.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/238022668","iNaturalist","URL_RECOVERED","","iNaturalist","524","Pomacanthus paru","Pomacanthus paru_21","www.inaturalist.org","TRUE","238022668","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu21"
"Pomacanthus-paru_22.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/310267640","iNaturalist","URL_RECOVERED","","iNaturalist","525","Pomacanthus paru","Pomacanthus paru_22","www.inaturalist.org","TRUE","310267640","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu22"
"Pomacanthus-paru_25.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/256652944","iNaturalist","URL_RECOVERED","","iNaturalist","528","Pomacanthus paru","Pomacanthus paru_25","www.inaturalist.org","TRUE","256652944","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu25"
"Pomacanthus-paru_26.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/362326142","iNaturalist","URL_RECOVERED","","iNaturalist","529","Pomacanthus paru","Pomacanthus paru_26","www.inaturalist.org","TRUE","362326142","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu26"
"Pomacanthus-paru_27.jpeg","Pomacanthus paru","train","https://www.inaturalist.org/photos/462026909","iNaturalist","URL_RECOVERED","","iNaturalist","530","Pomacanthus paru","Pomacanthus paru_27","www.inaturalist.org","TRUE","462026909","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu27"
"Pomacanthus-paru_28.jpeg","Acanthurus coeruleus; Haemulon sciurus; Pomacanthus paru","train","https://www.inaturalist.org/photos/369837702","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Acanthurus coeruleus; Haemulon sciurus; Pomacanthus paru.","iNaturalist","531","Pomacanthus paru","Pomacanthus paru_28","www.inaturalist.org","TRUE","369837702","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu28"
"Pomacanthus-paru_31.jpeg","Pomacanthus paru","train","https://www.inaturalist.org/photos/439340939","iNaturalist","URL_RECOVERED","","iNaturalist","534","Pomacanthus paru","Pomacanthus paru_31","www.inaturalist.org","TRUE","439340939","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu31"
"Pomacanthus-paru_32.jpeg","Pomacanthus paru","train","https://www.inaturalist.org/photos/34605029","iNaturalist","URL_RECOVERED","","iNaturalist","535","Pomacanthus paru","Pomacanthus paru_32","www.inaturalist.org","TRUE","34605029","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu32"
"Pomacanthus-paru_33.jpg","Pomacanthus paru","train","https://www.inaturalist.org/photos/250835954","iNaturalist","URL_RECOVERED","","iNaturalist","536","Pomacanthus paru","Pomacanthus paru_33","www.inaturalist.org","TRUE","250835954","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu33"
"Pomacanthus-paru_34.jpg","Acanthurus coeruleus; Pomacanthus paru","train","https://www.inaturalist.org/photos/57051266","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Acanthurus coeruleus; Pomacanthus paru.","iNaturalist","537","Pomacanthus paru","Pomacanthus paru_34","www.inaturalist.org","TRUE","57051266","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu34"
"Pomacanthus-paru_35.jpeg","Pomacanthus paru","train","https://www.inaturalist.org/photos/151597855","iNaturalist","URL_RECOVERED","","iNaturalist","538","Pomacanthus paru","Pomacanthus paru_35","www.inaturalist.org","TRUE","151597855","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu35"
"Pomacanthus-paru_36.jpeg","Pomacanthus paru","train","https://www.inaturalist.org/photos/279304820","iNaturalist","URL_RECOVERED","","iNaturalist","539","Pomacanthus paru","Pomacanthus paru_36","www.inaturalist.org","TRUE","279304820","","","","4","","EXACT_LOCAL_KEY","pomacanthusparu36"
